distributor_code,distributor_name,distributor_city,stockist_code,stockist_name,hq_code,hq_name,area,region,zone,be_emp_id_1,be_emp_id_2,be_emp_id_3,asm_emp_id,rsm_emp_id,zm_emp_id,vp_emp_id
014,V.K.CORPORATION,BANGALORE,C0850,RAMAKRISHNA PHARMA PVT LTD,S0148,MYSORE,MYSORE,KARNATAKA,SOUTH ZONE,ADKABE5,,,ADKAASM1,,,ADLA02
014,V.K.CORPORATION,BANGALORE,C0003,CHETANA PHARMA,S0187,SHIMOGA,SHIMOGA,KARNATAKA,SOUTH ZONE,ADKABE3,,,ADKAASM1,,,ADLA02
014,V.K.CORPORATION,BANGALORE,C0005,DINAKAR PHARMA DISTRIBUTORS,S0187,SHIMOGA,SHIMOGA,KARNATAKA,SOUTH ZONE,ADKABE3,,,ADKAASM1,,,ADLA02
014,V.K.CORPORATION,BANGALORE,C0015,SHAH ASSOCIATES,S0187,SHIMOGA,SHIMOGA,KARNATAKA,SOUTH ZONE,ADKABE3,,,ADKAASM1,,,ADLA02
014,V.K.CORPORATION,BANGALORE,C0634,ASHOKA PHARMA,S0187,SHIMOGA,SHIMOGA,KARNATAKA,SOUTH ZONE,ADKABE3,,,ADKAASM1,,,ADLA02
014,V.K.CORPORATION,BANGALORE,C0915,SRI PAWAN PHARMA,S0187,SHIMOGA,SHIMOGA,KARNATAKA,SOUTH ZONE,ADKABE3,,,ADKAASM1,,,ADLA02
014,V.K.CORPORATION,BANGALORE,C0014,SAROJ PHARMA,S0193,SIRSI,SIRSI,KARNATAKA,SOUTH ZONE,,,,ADKAASM1,,,ADLA02
014,V.K.CORPORATION,BANGALORE,C0013,PHARMA LINKS,S0207,UDIPI,UDIPI,KARNATAKA,SOUTH ZONE,,,,ADKAASM1,,,ADLA02
014,V.K.CORPORATION,BANGALORE,C0558,SAI RADHA PHARMA(INDIA)PVT.LTD.,S0207,UDIPI,UDIPI,KARNATAKA,SOUTH ZONE,,,,ADKAASM1,,,ADLA02
014,V.K.CORPORATION,BANGALORE,C1106,KASIVISWANATHAN MEDICAL AGENCIES PVT LTD,S0247,MADURAI POOL,MADURAI,TAMIL NADU,SOUTH ZONE,,,,,,,ADLA02
014,V.K.CORPORATION,BANGALORE,C1104,KUMARAN AGENCIES (TN),S0248,CHENNAI,CHENNAI,TAMIL NADU,SOUTH ZONE,,,,,,,ADLA02
014,V.K.CORPORATION,BANGALORE,C0020,TULSI CORPORATION,S0269,BANGALORE POOL,BANGALORE,KARNATAKA,SOUTH ZONE,ADKABE2,ADKABE1,,ADKAASM1,,,ADLA02
014,V.K.CORPORATION,BANGALORE,C0021,VARDHAMAN DRUG HOUSE,S0269,BANGALORE POOL,BANGALORE,KARNATAKA,SOUTH ZONE,ADKABE2,ADKABE1,,ADKAASM1,,,ADLA02
014,V.K.CORPORATION,BANGALORE,C0030,VIJAYA PHARMA,S0269,BANGALORE POOL,BANGALORE,KARNATAKA,SOUTH ZONE,ADKABE2,ADKABE1,,ADKAASM1,,,ADLA02
014,V.K.CORPORATION,BANGALORE,C0621,M.K.DISTRIBUTORS,S0269,BANGALORE POOL,BANGALORE,KARNATAKA,SOUTH ZONE,ADKABE2,ADKABE1,,ADKAASM1,,,ADLA02
016,ADONIS LABORATORIES PVT.LTD.,INDORE,C0212,CASH CHEMIST,S0086,GWALIOR,GWALIOR,MADHYA PRADESH,CENTRAL ZONE,ADLA149,,,,,,ADLA02
016,ADONIS LABORATORIES PVT.LTD.,INDORE,C0216,NEHA MEDICAL AGENCIES,S0086,GWALIOR,GWALIOR,MADHYA PRADESH,CENTRAL ZONE,ADLA149,,,,,,ADLA02
016,ADONIS LABORATORIES PVT.LTD.,INDORE,C0217,PRAKARTI MEDICAL AGENCIES,S0086,GWALIOR,GWALIOR,MADHYA PRADESH,CENTRAL ZONE,ADLA149,,,,,,ADLA02
016,ADONIS LABORATORIES PVT.LTD.,INDORE,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,GWALIOR,MADHYA PRADESH,CENTRAL ZONE,ADLA149,,,,,,ADLA02
016,ADONIS LABORATORIES PVT.LTD.,INDORE,C0221,SUNRISE DISTRIBUTORS,S0099,INDORE,INDORE,MADHYA PRADESH,CENTRAL ZONE,ADLA151,,,ADLA26,,,ADLA02
016,ADONIS LABORATORIES PVT.LTD.,INDORE,C1063,HIND AGENCIES,S0099,INDORE,INDORE,MADHYA PRADESH,CENTRAL ZONE,ADLA151,,,ADLA26,,,ADLA02
016,ADONIS LABORATORIES PVT.LTD.,INDORE,C0210,BACHHAN MEDICAL AGENCIES,S0180,SAGAR,SAGAR,MADHYA PRADESH,CENTRAL ZONE,,,,,,,ADLA02
016,ADONIS LABORATORIES PVT.LTD.,INDORE,C0211,BIYANI ENTERPRISES,S0208,UJJAIN,UJJAIN,MADHYA PRADESH,CENTRAL ZONE,ADLA153,,,ADLA26,,,ADLA02
016,ADONIS LABORATORIES PVT.LTD.,INDORE,C1096,KHANDELWAL MEDICAL AGENCIES,S0208,UJJAIN,UJJAIN,MADHYA PRADESH,CENTRAL ZONE,ADLA153,,,ADLA26,,,ADLA02
016,ADONIS LABORATORIES PVT.LTD.,INDORE,C1054,MEGHA MEDICAL AND SURICAL AGENCIES,S0225,BHOPAL,BHOPA,MADHYA PRADESH,CENTRAL ZONE,,,,,,,ADLA02
016,ADONIS LABORATORIES PVT.LTD.,INDORE,C0560,SHREE SWASTIK MEDICAL STORES,S0259,KHARGONE,KARGO,MADHYA PRADESH,CENTRAL ZONE,ADLA154,,,ADLA26,,,ADLA02
016,ADONIS LABORATORIES PVT.LTD.,INDORE,C1052,KAVITA MEDICAL STORE,S0372,DEWAS,DEWAS,MADHYA PRADESH,CENTRAL ZONE,ADMPBE1,,,ADLA26,,,ADLA02
016,ADONIS LABORATORIES PVT.LTD.,INDORE,C1068,MAYUR MEDICAL AGENCIES,S0372,DEWAS,DEWAS,MADHYA PRADESH,CENTRAL ZONE,ADMPBE1,,,ADLA26,,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0078,AMBIKA PHARMACEUTICALS,S0017,BALASORE,BALASORE,ODISHA,EAST ZONE,ADORBE6,,,ADORASM1,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0080,ATUL DISTRIBUTORS,S0017,BALASORE,BALASORE,ODISHA,EAST ZONE,ADORBE6,,,ADORASM1,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0099,JYOTI PHARMACEUTICALS,S0017,BALASORE,BALASORE,ODISHA,EAST ZONE,ADORBE6,,,ADORASM1,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0424,BASUDEV PHARMACEUTICALS,S0017,BALASORE,BALASORE,ODISHA,EAST ZONE,ADORBE6,,,ADORASM1,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0548,MANOJ ENTERPRISES,S0017,BALASORE,BALASORE,ODISHA,EAST ZONE,ADORBE6,,,ADORASM1,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0092,SHREE NARASINGH MEDICAL STORE,S0026,BARGARH,BARGARH,ODISHA,EAST ZONE,,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0101,LAXMINARAYAN AGENCY,S0026,BARGARH,BARGARH,ODISHA,EAST ZONE,,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,BARIPADA,ODISHA,EAST ZONE,ADLA93,,,ADORASM1,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0079,ASWINI AGENCIES,S0032,BERHAMPUR,BERHAMPUR,ODISHA,EAST ZONE,ADLA88,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0093,SRIRAM & CO.,S0032,BERHAMPUR,BERHAMPUR,ODISHA,EAST ZONE,ADLA88,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0102,SAKTI ASSOCIATES,S0032,BERHAMPUR,BERHAMPUR,ODISHA,EAST ZONE,ADLA88,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0421,JANASAKTI AGENCIES,S0032,BERHAMPUR,BERHAMPUR,ODISHA,EAST ZONE,ADLA88,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C1074,J.N.R.PHARMACEUTICALS,S0032,BERHAMPUR,BERHAMPUR,ODISHA,EAST ZONE,ADLA88,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C1113,"SUBHAM AGENCY,BERHAMPUR",S0032,BERHAMPUR,BERHAMPUR,ODISHA,EAST ZONE,ADLA88,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0105,SRIRAM PHARMACEUTICAL DISTRIBUTORS,S0033,BHADRAK,BHADRAK,ODISHA,EAST ZONE,,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0532,SATYAM HEALTH CARE,S0033,BHADRAK,BHADRAK,ODISHA,EAST ZONE,,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0567,NIRUPAMA PHARMACEUTICALS,S0033,BHADRAK,BHADRAK,ODISHA,EAST ZONE,,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0618,DURGA MEDICINE DISTRIBUTORS,S0033,BHADRAK,BHADRAK,ODISHA,EAST ZONE,,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C1016,OMM SAI AGENCY,S0033,BHADRAK,BHADRAK,ODISHA,EAST ZONE,,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0089,NARAYAN PHARMACEUTICALS,S0036,BHUBANESHWAR,BHUBANESHWAR,ODISHA,EAST ZONE,,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0094,SUBHASH PHARMACEUTICALS,S0036,BHUBANESHWAR,BHUBANESHWAR,ODISHA,EAST ZONE,,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0633,NARAYANI PHARMA,S0036,BHUBANESHWAR,BHUBANESHWAR,ODISHA,EAST ZONE,,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0857,RAJEEV AGENCIES,S0036,BHUBANESHWAR,BHUBANESHWAR,ODISHA,EAST ZONE,,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0938,SUBHADRA AGENCIES,S0036,BHUBANESHWAR,BHUBANESHWAR,ODISHA,EAST ZONE,,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C1062,DIVYANKA PHARMA,S0036,BHUBANESHWAR,BHUBANESHWAR,ODISHA,EAST ZONE,,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C1084,DHANWANTARI PHARMACEUTICALS,S0036,BHUBANESHWAR,BHUBANESHWAR,ODISHA,EAST ZONE,,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0912,GLOBAL PHARMACEUTICALS,S0040,BOLANGIR,BOLANGIR,ODISHA,EAST ZONE,,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0086,JASHO PHARMACEUTICALS,S0057,CUTTACK,CUTTACK,ODISHA,EAST ZONE,ADLA89,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0738,P D DISTRIBUTORS,S0057,CUTTACK,CUTTACK,ODISHA,EAST ZONE,ADLA89,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C1025,MEDICINES,S0057,CUTTACK,CUTTACK,ODISHA,EAST ZONE,ADLA89,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C1085,SANGITA ENTERPRISERS,S0057,CUTTACK,CUTTACK,ODISHA,EAST ZONE,ADLA89,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C1107,MR. PUHAN,S0057,CUTTACK,CUTTACK,ODISHA,EAST ZONE,ADLA89,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C1112,MAHIMA MEDICAL AGENCIES (N),S0066,DHENKANAL,DHENKANAL,ODISHA,EAST ZONE,ADORBE3,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0091,SKY LAB PHARMACEUTICALS,S0103,JAJPUR,JAJPUR,ODISHA,EAST ZONE,ADLA91,,,ADORASM1,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0109,JAY JAGANNATH PHARMACEUTICALS,S0103,JAJPUR,JAJPUR,ODISHA,EAST ZONE,ADLA91,,,ADORASM1,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0430,PANDA ASSOCIATES,S0103,JAJPUR,JAJPUR,ODISHA,EAST ZONE,ADLA91,,,ADORASM1,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0906,BABA ASTASAMBHU DRUGS,S0103,JAJPUR,JAJPUR,ODISHA,EAST ZONE,ADLA91,,,ADORASM1,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C1109,NILAKANTHA AUSADHALAYA,S0120,KENDRAPARA,KENDRAPARA,ODISHA,EAST ZONE,ADORBE4,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0771,BHUBANESWARI ENTERPRISES,S0179,ROURKELA,ROURKELA,ODISHA,EAST ZONE,,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0082,BEHERA MEDICAL HALL,S0183,SAMBALPUR,SAMBALPUR,ODISHA,EAST ZONE,,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0081,BAJORIA ENTERPRISES,S0244,CUTTACK POOL,CUTTACK,ODISHA,EAST ZONE,ADLA89,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0087,MAA KALI PHARMACEUTICALS,S0244,CUTTACK POOL,CUTTACK,ODISHA,EAST ZONE,ADLA89,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0878,SUBHAM AGENCY,S0244,CUTTACK POOL,CUTTACK,ODISHA,EAST ZONE,ADLA89,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C0807,TRIMURTY AGENCIES,S0319,KEONJHAR,KEONJHAR,ODISHA,EAST ZONE,ADORBE5,,,ADORASM1,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C1111,SAI LAXMI PHARMACEUTICALS,S0319,KEONJHAR,KEONJHAR,ODISHA,EAST ZONE,ADORBE5,,,,ADLA16,,ADLA02
018,ADONIS LABORATORIES PVT.LTD.,CUTTACK,C1114,SUDHANANDA PHARMACEUTICALS,S0382,PURI,PURI,ODISHA,EAST ZONE,ADORBE2,,,,ADLA16,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0917,LAXMI MEDICAL AGENCIES,S0005,ALWAR,ALWAR,RAJASTHAN,NORTH ZONE,,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0226,ARYA DRUG AGENCIES,S0035,BHARATPUR,BHARATPUR,RAJASTHAN,NORTH ZONE,ADLA144,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0229,BATRA DRUG AGENCIES,S0035,BHARATPUR,BHARATPUR,RAJASTHAN,NORTH ZONE,ADLA144,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0243,VEENUS PHARMA,S0035,BHARATPUR,BHARATPUR,RAJASTHAN,NORTH ZONE,ADLA144,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0241,SHREE SHYAM MEDICAL AGENCY,S0059,DAUSA,DAUSA,RAJASTHAN,NORTH ZONE,,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0231,INDRA DRUG HOUSE,S0067,DHOLPUR,DHOLPUR,RAJASTHAN,NORTH ZONE,,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0813,SAGAR DRUG HOUSE,S0067,DHOLPUR,DHOLPUR,RAJASTHAN,NORTH ZONE,,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0232,KHANDELWAL MEDICAL STORE,S0078,GANGAPURCITY,GANGAPURCITY,RAJASTHAN,NORTH ZONE,ADLA146,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0233,KHATRI MEDICAL STORE,S0078,GANGAPURCITY,GANGAPURCITY,RAJASTHAN,NORTH ZONE,ADLA146,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0234,LAXMI MED HALL,S0078,GANGAPURCITY,GANGAPURCITY,RAJASTHAN,NORTH ZONE,ADLA146,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0882,NARBADA ENTERPRISES,S0102,JAIPUR,JAIPUR,RAJASTHAN,NORTH ZONE,,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0949,PATNI MEDICAL AGENCY,S0102,JAIPUR,JAIPUR,RAJASTHAN,NORTH ZONE,,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C1093,MRS. LATA BHARTI,S0102,JAIPUR,JAIPUR,RAJASTHAN,NORTH ZONE,,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0876,MOHAVI HEALTHCARE,S0109,JODHPUR,JODHPUR,RAJASTHAN,NORTH ZONE,,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0227,ASHISH MEDICALS,S0128,KOTA,KOTA,RAJASTHAN,NORTH ZONE,ADLA145,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0236,MEENAL DRUG AGENCIES,S0128,KOTA,KOTA,RAJASTHAN,NORTH ZONE,ADLA145,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0237,MODERN PHARMA DISTRIBUTORS,S0128,KOTA,KOTA,RAJASTHAN,NORTH ZONE,ADLA145,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0245,VIJAY PHARMA DISTRIBUTORS,S0128,KOTA,KOTA,RAJASTHAN,NORTH ZONE,ADLA145,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0845,AGRAWAL MEDICAL AGENCY,S0128,KOTA,KOTA,RAJASTHAN,NORTH ZONE,ADLA145,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0225,ARORA MED. AGENCIES,S0194,SRIGANGANAGAR,SRIGANGANAGAR,RAJASTHAN,NORTH ZONE,,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0946,KAMAL AGENCIES,S0206,UDAIPUR,UDAIPUR,RAJASTHAN,NORTH ZONE,,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0224,ALOK MEDICAL AGENCIES,S0274,JAIPUR,JAIPUR,RAJASTHAN,NORTH ZONE,,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0246,VIKAS PHARMA DISTRIBUTORS,S0274,JAIPUR,JAIPUR,RAJASTHAN,NORTH ZONE,,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0945,SHREE SHYAM MEDICAL & GENERAL STORE,S0300,TONK,TONK,RAJASTHAN,NORTH ZONE,,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C1028,CUREWELL MEDICAL AGENCIES,S0300,TONK,TONK,RAJASTHAN,NORTH ZONE,,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0792,KANSAL DRUG STORE,S0307,SAWAI MADHOPUR,SAWAI MADHOPUR,RAJASTHAN,NORTH ZONE,,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0916,BANSAL MEDICAL AGENCIES,S0347,SIKAR,SIKAR,RAJASTHAN,NORTH ZONE,,,,,,,ADLA02
019,ADONIS LABORATORIES PVT. LTD.,JAIPUR,C0923,EKTA MEDICAL AGENCIES,S0348,AJMER,AJMER,RAJASTHAN,NORTH ZONE,,,,,,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,603,TIMOTHY MEDICAL STORE,S0002,AIZWAL,AIZWAL,MIZORAM,EAST ZONE,ADLA50,,,,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,605,S.L.SAILO PHARMACY,S0002,AIZWAL,AIZWAL,MIZORAM,EAST ZONE,ADLA50,,,,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,606,T.S.DRUG CENTRE,S0002,AIZWAL,AIZWAL,MIZORAM,EAST ZONE,ADLA50,,,,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,607,LIFE DRUG CENTRE,S0002,AIZWAL,AIZWAL,MIZORAM,EAST ZONE,ADLA50,,,,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,608,AME PHARMACEUTICALS,S0002,AIZWAL,AIZWAL,MIZORAM,EAST ZONE,ADLA50,,,,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,617,MIZORAM DRUG CENTRE,S0002,AIZWAL,AIZWAL,MIZORAM,EAST ZONE,ADLA50,,,,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,619,MALAWM PHARMACY,S0002,AIZWAL,AIZWAL,MIZORAM,EAST ZONE,ADLA50,,,,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,625,HILLS MEDICAL STORES,S0002,AIZWAL,AIZWAL,MIZORAM,EAST ZONE,ADLA50,,,,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0115,ASSAM TRADERS,S0028,BARPETA,BARPETA,ASSAM,EAST ZONE,,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0151,NEW ASSAM TRADERS,S0028,BARPETA,BARPETA,ASSAM,EAST ZONE,,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0835,A. G. DRUG AGENCY,S0028,BARPETA,BARPETA,ASSAM,EAST ZONE,,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0890,BISHAL DRUG DISTRIBUTORS,S0028,BARPETA,BARPETA,ASSAM,EAST ZONE,,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0106,BINAPANI DRUGS,S0042,BONGAIGAON,BONGAIGAON,ASSAM,EAST ZONE,ADLA36,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0140,KOKRAJHAR DISTRIBUTORS,S0042,BONGAIGAON,BONGAIGAON,ASSAM,EAST ZONE,ADLA36,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0555,LUCKY DRUG DISTRIBUTOR,S0042,BONGAIGAON,BONGAIGAON,ASSAM,EAST ZONE,ADLA36,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0604,KANCHAN DRUG DISTRIBUTORS,S0042,BONGAIGAON,BONGAIGAON,ASSAM,EAST ZONE,ADLA36,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0815,NEW VIVEKA NANDA DRUGS HOUSE,S0042,BONGAIGAON,BONGAIGAON,ASSAM,EAST ZONE,ADLA36,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,616,NABIN DRUG CENTRE,S0064,DHARMANAGAR,DHARMANAGAR,TRIPURA,EAST ZONE,ADLA54,,,ADLA08,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C1117,RIDDHI DRUG DISTRIBUTOR,S0064,DHARMANAGAR,DHARMANAGAR,TRIPURA,EAST ZONE,ADLA54,,,ADLA08,ADLA06,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0153,PABITRA TRADING & AGENCIES,S0068,DHUBRI,DHUBRI,ASSAM,EAST ZONE,ADLA38,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0516,DURGA PHARMACEUTICALS,S0068,DHUBRI,DHUBRI,ASSAM,EAST ZONE,ADLA38,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0556,MOON DRUG DISTRIBUTOR,S0068,DHUBRI,DHUBRI,ASSAM,EAST ZONE,ADLA38,,,,ADLA03,,ADLA02
021,ADONIS LABORATORIES PVT.LTD.,GUWAHATI,C0655,JOYA DRUG DISTRIBUTOR,S0068,DHUBRI,DHUBRI,ASSAM,EAST ZONE,ADLA38,,,,ADLA03,,ADLA02
